1521029207.417830,0
1521029207.521271,6
1521029207.625156,12
1521029207.728798,20
1521029207.832061,25
1521029207.935892,31
1521029208.039653,38
1521029208.143367,44
1521029208.246126,52
1521029208.350005,57
1521029208.453371,65
1521029208.556850,73
1521029208.662762,80
1521029208.768760,88
1521029208.872648,95
1521029208.976619,99
1521029209.080306,100
1521029209.188441,99
1521029209.293260,100
1521029209.396102,99
1521029209.500580,100
1521029209.605574,100
1521029209.709354,100
1521029209.814686,99
1521029209.920688,100
1521029210.025309,99
1521029210.129223,99
1521029210.235582,99
1521029210.340404,99
1521029210.446621,99
1521029210.549957,99
1521029210.656661,99
1521029210.760161,99
1521029210.865541,99
1521029210.970922,99
1521029211.076269,100
1521029211.182594,98
1521029211.288268,99
1521029211.392613,98
1521029211.496104,100
1521029211.600189,99
1521029211.702932,98
1521029211.806645,99
1521029211.909762,99
1521029212.012767,99
1521029212.116838,99
1521029212.224770,96
1521029212.331192,96
1521029212.435202,97
1521029212.538174,94
1521029212.646331,93
1521029212.749686,95
1521029212.853672,99
1521029212.957338,99
1521029213.060645,100
1521029213.163915,99
1521029213.267846,98
1521029213.372144,98
1521029213.476090,99
1521029213.579849,99
1521029213.683889,98
1521029213.787793,98
1521029213.890917,98
1521029213.994584,94
1521029214.100715,99
1521029214.204039,99
1521029214.307423,96
1521029214.410059,91
1521029214.513386,88
1521029214.616272,84
1521029214.720648,78
1521029214.824327,69
1521029214.927131,56
1521029215.031184,44
1521029215.134982,31
1521029215.238157,19
1521029215.341302,5
1521029215.448480,2
1521029215.551254,2
1521029215.654990,2
1521029215.758797,3
1521029215.862677,3
1521029215.966571,3
1521029216.069639,6
1521029216.173647,1
1521029216.277000,4
1521029216.380459,4
1521029216.483964,5
1521029216.587758,4
1521029216.690697,6
1521029216.793753,10
1521029216.897335,36
1521029217.001171,34
1521029217.104434,81
1521029217.207962,97
1521029217.313521,99
1521029217.417089,99
1521029217.520953,100
1521029217.625427,98
1521029217.729423,100
1521029217.834082,100
1521029217.941517,100
1521029218.044592,99
1521029218.148265,97
1521029218.251321,96
1521029218.354340,97
1521029218.458287,99
1521029218.562239,97
1521029218.665651,97
1521029218.768437,96
1521029218.871324,95
1521029218.974958,94
1521029219.081747,93
1521029219.185157,92
1521029219.288317,90
1521029219.391692,90
1521029219.494573,87
1521029219.597624,86
1521029219.700487,90
1521029219.804069,95
1521029219.906478,99
1521029220.009155,97
1521029220.112725,93
1521029220.216185,93
1521029220.319885,93
1521029220.424391,89
1521029220.527199,83
1521029220.630113,77
1521029220.733372,70
1521029220.837474,64
1521029220.941510,57
1521029221.046156,51
1521029221.150106,45
1521029221.256635,46
1521029221.360425,46
1521029221.464128,46
1521029221.568073,43
1521029221.672171,39
1521029221.775737,32
1521029221.880670,26
1521029221.985654,22
1521029222.088742,23
1521029222.191635,23
1521029222.300675,23
1521029222.404851,23
1521029222.509366,23
1521029222.613149,23
1521029222.716745,22
1521029222.820756,23
1521029222.928700,23
1521029223.032118,24
1521029223.136061,24
1521029223.239105,24
1521029223.344640,25
1521029223.448008,25
1521029223.552297,25
1521029223.656304,27
1521029223.759260,27
1521029223.862548,32
1521029223.965935,32
1521029224.069211,31
1521029224.173817,31
1521029224.277304,29
1521029224.380866,29
1521029224.483673,29
1521029224.587136,30
1521029224.694408,29
1521029224.798562,29
1521029224.901573,29
1521029225.006130,29
1521029225.109231,29
1521029225.216976,30
1521029225.319933,29
1521029225.423176,30
1521029225.528641,29
1521029225.632605,23
1521029225.736087,16
1521029225.839299,14
1521029225.942963,8
1521029226.045962,6
1521029226.148792,4
1521029226.258055,4
1521029226.361191,4
1521029226.464120,4
1521029226.567677,6
1521029226.670722,0
1521029226.774430,0
1521029226.877672,0
1521029226.981131,0
1521029227.085298,0
1521029227.188379,0
1521029227.291122,0
1521029227.394470,0
1521029227.497789,0
1521029227.601842,0
1521029227.705207,0
1521029227.809617,0
1521029227.917692,0
1521029228.028097,0
1521029228.132878,0
1521029228.238202,0
1521029228.341273,0
1521029228.444313,0
1521029228.547212,0
1521029228.650162,0
1521029228.753604,0
1521029228.857487,0
1521029228.960144,0
1521029229.063888,0
1521029229.167242,0
1521029229.270839,0
1521029229.374648,0
1521029229.478461,0
1521029229.581486,0
1521029229.684434,0
1521029229.787635,0
1521029229.891165,0
1521029229.995211,0
1521029230.098210,0
1521029230.201390,0
1521029230.305071,0
1521029230.407569,0
1521029230.511654,0
1521029230.614652,0
1521029230.717585,0
1521029230.821037,0
1521029230.925797,0
1521029231.029075,0
1521029231.132265,0
1521029231.236154,0
1521029231.340056,0
1521029231.444379,0
1521029231.547779,0
1521029231.651589,0
