1521030023.114885,14
1521030023.219154,14
1521030023.321909,14
1521030023.425753,14
1521030023.529338,16
1521030023.636644,14
1521030023.739676,15
1521030023.842729,14
1521030023.945740,14
1521030024.048796,14
1521030024.151752,14
1521030024.254961,14
1521030024.358166,14
1521030024.461712,15
1521030024.564618,15
1521030024.668641,15
1521030024.775019,15
1521030024.878177,15
1521030024.981016,15
1521030025.084251,15
1521030025.186775,15
1521030025.289775,15
1521030025.392739,16
1521030025.496417,17
1521030025.599354,17
1521030025.702524,17
1521030025.806015,17
1521030025.909553,17
1521030026.015762,17
1521030026.118513,17
1521030026.221455,17
1521030026.326812,17
1521030026.430245,17
1521030026.534495,17
1521030026.637913,17
1521030026.741760,18
1521030026.852686,18
1521030026.956589,17
1521030027.059967,17
1521030027.162742,18
1521030027.266877,17
1521030027.371244,17
1521030027.474418,17
1521030027.578691,17
1521030027.681667,18
1521030027.784715,18
1521030027.887523,18
1521030027.990770,19
1521030028.100220,18
1521030028.203984,19
1521030028.307297,18
1521030028.410830,18
1521030028.513810,18
1521030028.617565,18
1521030028.720784,17
1521030028.824301,18
1521030028.927705,18
1521030029.031512,15
1521030029.134673,16
1521030029.241542,15
1521030029.348597,12
1521030029.456024,14
1521030029.563535,15
1521030029.667575,15
1521030029.773109,14
1521030029.876650,14
1521030029.980620,12
1521030030.084201,11
1521030030.188096,13
1521030030.291716,15
1521030030.398290,14
1521030030.501542,14
1521030030.604485,14
1521030030.707459,14
1521030030.810885,16
1521030030.913860,15
1521030031.018900,15
1521030031.122958,15
1521030031.225737,15
1521030031.329901,17
1521030031.433459,16
1521030031.540600,16
1521030031.644210,16
1521030031.748611,16
1521030031.851235,16
1521030031.954320,16
1521030032.057722,17
1521030032.160830,17
1521030032.264740,17
1521030032.368798,18
1521030032.471979,18
1521030032.576892,18
1521030032.680520,18
1521030032.783809,18
1521030032.888064,20
1521030032.991244,18
1521030033.095169,18
1521030033.199397,15
1521030033.303851,15
1521030033.408246,14
1521030033.512095,19
1521030033.617275,19
1521030033.720575,15
1521030033.824006,14
1521030033.927694,15
1521030034.031644,14
1521030034.134642,10
1521030034.238836,10
1521030034.342062,11
1521030034.445052,11
1521030034.548097,11
1521030034.652397,11
1521030034.755449,11
1521030034.858974,11
1521030034.962178,12
1521030035.066264,13
1521030035.170827,14
1521030035.274027,13
1521030035.376969,14
1521030035.479825,14
1521030035.582297,13
1521030035.685947,13
1521030035.790622,13
1521030035.894484,13
1521030035.997481,14
1521030036.101787,15
1521030036.207129,15
1521030036.309979,15
1521030036.414030,15
1521030036.516692,15
1521030036.620854,15
1521030036.724158,15
1521030036.828152,15
1521030036.931600,12
1521030037.035467,13
1521030037.140633,18
1521030037.244905,18
1521030037.349680,14
1521030037.454729,14
1521030037.557977,16
1521030037.661478,15
1521030037.764643,14
1521030037.870081,15
1521030037.974710,14
1521030038.077678,15
1521030038.181670,15
1521030038.285032,15
1521030038.390122,15
1521030038.493741,15
1521030038.597372,16
1521030038.701241,16
1521030038.806677,16
1521030038.909744,16
1521030039.013106,17
1521030039.119125,18
1521030039.222056,19
1521030039.324979,18
1521030039.428596,18
1521030039.531990,18
1521030039.635620,18
1521030039.747992,18
1521030039.851122,18
1521030039.954197,17
1521030040.057622,18
1521030040.160493,19
1521030040.264116,18
1521030040.368361,19
1521030040.471558,19
1521030040.574807,19
1521030040.678207,18
1521030040.782813,17
1521030040.886623,18
1521030040.989888,18
1521030041.094387,18
1521030041.197665,16
1521030041.300799,16
1521030041.404771,15
1521030041.507414,12
1521030041.612232,11
1521030041.716658,10
1521030041.819878,7
1521030041.924473,7
1521030042.028768,7
1521030042.131621,7
1521030042.235542,7
1521030042.340122,8
1521030042.445086,8
1521030042.549937,8
1521030042.653423,9
1521030042.758723,9
1521030042.867721,9
1521030042.971635,9
1521030043.075666,10
1521030043.180251,10
1521030043.285638,10
1521030043.389519,10
1521030043.494599,9
1521030043.598393,10
1521030043.702367,11
1521030043.806120,10
1521030043.910427,11
1521030044.013971,10
1521030044.118370,11
1521030044.223573,10
1521030044.327511,10
1521030044.431914,10
1521030044.538383,11
1521030044.641347,12
1521030044.745258,11
1521030044.849492,12
1521030044.954220,11
1521030045.058297,12
1521030045.161965,13
1521030045.267866,13
1521030045.378761,12
1521030045.482591,13
1521030045.586631,14
1521030045.689799,14
1521030045.800601,13
1521030045.904569,13
1521030046.008768,14
1521030046.113265,13
1521030046.216774,14
1521030046.320116,13
1521030046.424366,14
1521030046.535864,14
1521030046.640615,14
1521030046.743863,14
1521030046.850489,16
1521030046.954749,14
1521030047.058236,18
1521030047.162780,20
1521030047.266209,18
1521030047.369815,18
1521030047.472746,17
1521030047.576215,20
1521030047.680614,13
1521030047.784222,11
1521030047.887264,11
1521030047.990808,11
1521030048.094485,10
1521030048.199480,9
1521030048.302682,11
1521030048.405857,12
1521030048.508649,11
1521030048.612414,11
1521030048.715952,10
1521030048.818995,10
1521030048.922862,10
1521030049.025770,12
1521030049.129783,13
1521030049.232760,13
1521030049.336215,13
1521030049.439477,13
1521030049.543042,13
1521030049.646258,13
1521030049.751955,13
1521030049.856005,12
1521030049.959905,13
1521030050.063264,15
1521030050.166914,15
1521030050.270960,16
1521030050.373968,16
1521030050.477294,16
1521030050.581602,15
1521030050.685740,16
1521030050.788757,16
1521030050.892463,16
1521030050.996620,17
1521030051.100400,18
1521030051.203665,17
1521030051.307194,17
1521030051.410639,16
1521030051.513943,14
1521030051.616822,14
1521030051.720743,19
1521030051.823741,19
1521030051.929075,15
1521030052.033185,14
1521030052.139182,13
1521030052.242475,9
1521030052.346073,9
1521030052.449343,9
1521030052.552246,10
1521030052.655485,9
1521030052.758909,9
1521030052.861974,10
1521030052.965084,9
1521030053.068802,10
1521030053.172597,11
1521030053.276658,11
1521030053.380821,12
1521030053.484028,12
1521030053.586819,12
1521030053.690189,12
1521030053.793775,12
1521030053.897494,12
1521030054.001506,14
1521030054.105464,14
1521030054.209307,15
1521030054.315452,14
1521030054.419062,14
1521030054.522517,14
1521030054.628218,14
1521030054.732485,13
1521030054.836626,13
1521030054.940042,11
1521030055.044517,10
1521030055.148562,16
1521030055.251840,14
1521030055.355017,15
1521030055.457770,15
1521030055.561032,15
1521030055.664044,14
1521030055.767128,15
1521030055.870124,14
1521030055.973411,16
1521030056.078395,15
1521030056.181972,16
1521030056.285686,17
1521030056.389014,17
1521030056.492565,18
1521030056.598777,18
1521030056.701732,18
1521030056.805342,20
1521030056.908591,19
1521030057.012696,18
1521030057.117069,19
1521030057.223842,18
1521030057.326984,19
1521030057.430097,19
1521030057.533892,18
1521030057.637289,17
1521030057.741554,14
1521030057.845053,11
1521030057.951587,7
1521030058.055544,6
1521030058.160237,6
1521030058.263745,6
1521030058.368512,6
1521030058.472899,7
1521030058.584131,7
1521030058.687228,7
1521030058.790951,7
1521030058.893755,7
1521030058.996648,7
1521030059.099631,8
1521030059.202468,8
1521030059.305429,8
1521030059.409324,8
1521030059.512216,8
1521030059.616524,9
1521030059.719921,10
1521030059.824405,10
1521030059.927848,10
1521030060.030809,10
1521030060.133964,10
1521030060.238637,10
1521030060.349568,10
1521030060.453991,11
1521030060.556976,11
1521030060.659986,11
1521030060.763076,11
1521030060.866610,12
1521030060.969723,11
1521030061.073447,11
1521030061.177193,11
1521030061.281560,12
1521030061.385280,13
1521030061.491955,12
1521030061.595748,13
1521030061.699245,12
1521030061.802189,12
1521030061.906957,12
1521030062.010501,13
1521030062.113726,13
1521030062.218413,13
1521030062.323916,13
1521030062.427860,13
1521030062.530615,13
1521030062.633750,13
1521030062.737575,13
1521030062.841512,13
1521030062.944436,16
1521030063.047719,15
1521030063.150706,14
1521030063.253642,18
1521030063.357212,18
1521030063.461212,16
1521030063.564267,16
1521030063.667314,15
1521030063.771046,12
1521030063.873933,10
1521030063.976970,10
1521030064.079992,10
1521030064.183605,10
1521030064.286866,10
1521030064.389897,10
1521030064.493021,10
1521030064.596311,11
1521030064.699527,12
1521030064.803273,13
1521030064.907664,13
1521030065.011289,13
1521030065.115849,13
1521030065.219335,13
1521030065.322278,13
1521030065.426260,13
1521030065.529425,13
1521030065.633616,14
1521030065.737190,15
1521030065.841491,15
1521030065.945074,15
1521030066.049283,15
1521030066.153441,15
1521030066.257856,15
1521030066.362695,15
1521030066.466485,16
1521030066.570553,16
1521030066.674651,14
1521030066.777973,13
1521030066.881617,11
1521030066.984737,17
1521030067.088512,15
1521030067.192639,14
1521030067.296035,14
1521030067.399282,12
1521030067.502896,8
1521030067.606079,8
1521030067.708735,8
1521030067.816508,8
1521030067.920086,8
1521030068.022531,9
1521030068.125791,10
1521030068.229864,10
1521030068.333731,10
1521030068.437302,10
1521030068.540084,10
1521030068.644355,11
1521030068.747930,12
1521030068.851723,12
1521030068.955335,13
1521030069.058981,11
1521030069.162037,12
1521030069.265347,12
1521030069.368167,12
1521030069.471807,12
1521030069.577223,12
1521030069.680659,13
1521030069.785053,11
1521030069.890633,12
1521030069.994615,10
1521030070.098435,9
1521030070.204423,17
1521030070.308717,14
1521030070.412854,15
1521030070.516411,15
1521030070.619925,16
1521030070.723084,16
1521030070.826845,16
1521030070.929958,15
1521030071.033088,16
1521030071.137378,16
1521030071.241249,15
1521030071.345205,16
1521030071.449148,17
1521030071.553672,18
1521030071.657094,19
1521030071.760646,18
1521030071.864305,18
1521030071.968564,18
1521030072.071610,18
1521030072.174545,18
1521030072.277578,19
1521030072.382384,18
1521030072.485287,20
1521030072.589006,17
1521030072.692804,19
1521030072.795976,18
1521030072.899942,18
1521030073.003656,14
1521030073.107454,14
1521030073.211055,12
1521030073.313602,12
1521030073.418365,12
1521030073.524192,12
1521030073.628639,13
1521030073.732758,13
1521030073.836045,14
1521030073.939685,14
1521030074.043338,14
1521030074.146924,13
1521030074.251216,13
1521030074.354486,13
1521030074.457988,13
1521030074.560902,14
1521030074.665278,14
1521030074.768758,14
1521030074.872350,14
1521030074.975516,14
1521030075.079904,14
1521030075.183420,14
1521030075.286480,14
1521030075.389719,15
1521030075.493179,15
1521030075.596419,16
1521030075.700134,16
1521030075.803756,16
1521030075.907049,16
1521030076.010249,16
1521030076.113313,16
1521030076.216599,16
1521030076.319638,15
1521030076.424304,15
1521030076.528779,16
1521030076.632694,16
1521030076.737040,18
1521030076.841299,16
1521030076.945434,16
1521030077.048640,16
1521030077.152740,16
1521030077.256595,17
1521030077.360064,16
1521030077.464033,16
1521030077.567368,16
1521030077.671442,17
1521030077.776169,17
1521030077.879925,17
1521030077.984359,17
1521030078.087921,17
1521030078.192228,17
1521030078.303756,17
1521030078.406516,17
1521030078.509036,17
1521030078.613532,17
1521030078.716754,18
1521030078.820453,19
1521030078.925116,20
1521030079.027934,19
1521030079.131407,19
1521030079.234984,20
1521030079.338291,19
1521030079.441927,19
1521030079.545085,14
1521030079.647939,15
1521030079.751878,8
1521030079.854897,10
1521030079.961741,9
1521030080.068689,11
1521030080.172389,10
1521030080.276211,10
1521030080.379931,10
1521030080.484724,10
1521030080.588354,12
1521030080.691641,13
1521030080.794923,13
1521030080.898946,12
1521030081.003336,15
1521030081.107235,13
1521030081.210629,16
1521030081.314372,15
1521030081.417546,15
1521030081.522040,16
1521030081.625620,15
1521030081.729427,16
1521030081.833551,14
1521030081.941129,16
1521030082.044143,16
1521030082.146958,16
1521030082.250836,15
1521030082.353616,16
1521030082.457072,16
1521030082.561104,17
1521030082.664859,17
1521030082.768830,18
1521030082.872331,17
1521030082.977647,17
1521030083.081941,18
1521030083.185894,18
1521030083.289821,18
1521030083.393461,19
1521030083.496663,19
1521030083.606846,19
1521030083.710748,19
1521030083.818580,19
1521030083.921694,20
1521030084.025538,19
1521030084.129060,19
1521030084.232285,18
1521030084.335576,14
1521030084.439039,11
1521030084.542537,12
1521030084.646642,11
1521030084.751511,11
1521030084.854414,10
1521030084.958320,8
1521030085.062194,8
1521030085.166192,18
1521030085.269816,13
1521030085.373499,14
1521030085.477498,14
1521030085.583365,14
1521030085.687009,14
1521030085.790961,14
1521030085.894826,14
1521030085.997945,15
1521030086.104035,15
1521030086.208673,15
1521030086.311713,16
1521030086.415253,16
1521030086.518388,16
1521030086.621703,16
1521030086.724683,15
1521030086.828334,17
1521030086.931269,17
1521030087.034440,17
1521030087.139576,17
1521030087.242077,18
1521030087.345241,18
1521030087.448158,19
1521030087.551869,17
1521030087.654913,17
1521030087.758839,12
1521030087.863124,12
1521030087.966415,12
1521030088.069432,11
1521030088.172944,11
1521030088.275856,11
1521030088.378889,13
1521030088.481980,12
1521030088.585103,14
1521030088.691485,12
1521030088.798771,19
1521030088.903342,17
1521030089.006410,17
1521030089.112235,17
1521030089.216375,18
1521030089.324686,18
1521030089.428255,18
1521030089.531382,18
1521030089.634301,19
1521030089.738109,19
1521030089.842766,19
1521030089.946166,20
1521030090.052706,18
1521030090.156719,20
1521030090.259983,18
1521030090.363505,19
1521030090.467681,19
1521030090.570730,19
1521030090.673796,19
1521030090.776566,18
1521030090.881307,19
1521030090.985043,18
1521030091.093502,15
1521030091.197677,17
1521030091.306740,14
1521030091.411301,14
1521030091.515146,14
1521030091.619796,13
1521030091.723262,9
1521030091.826564,7
1521030091.934304,7
1521030092.038462,8
1521030092.143128,8
1521030092.247624,9
1521030092.351975,9
1521030092.457542,9
1521030092.562151,8
1521030092.666912,9
1521030092.770556,9
1521030092.874087,10
1521030092.978250,10
1521030093.081999,9
1521030093.186427,10
1521030093.290808,10
1521030093.395324,10
1521030093.499526,11
1521030093.604594,10
1521030093.708346,11
1521030093.811741,11
1521030093.916690,11
1521030094.020701,11
1521030094.124399,11
1521030094.228354,11
1521030094.332165,11
1521030094.436406,12
1521030094.543174,12
1521030094.645989,13
1521030094.749282,12
1521030094.852935,12
1521030094.957074,12
1521030095.060082,13
1521030095.165613,12
1521030095.268452,13
1521030095.371414,13
1521030095.474223,13
1521030095.577378,13
1521030095.679776,13
1521030095.782880,13
1521030095.886304,13
1521030095.992459,13
1521030096.098926,14
1521030096.207930,14
1521030096.312888,14
1521030096.418257,14
1521030096.522027,15
1521030096.625547,14
1521030096.737960,15
1521030096.842036,14
1521030096.946290,18
1521030097.051302,18
1521030097.156329,19
1521030097.260936,20
1521030097.364934,19
1521030097.468733,16
1521030097.571643,18
1521030097.675445,17
1521030097.779015,13
1521030097.884692,11
1521030097.988751,11
1521030098.092585,11
1521030098.196448,11
1521030098.301343,11
1521030098.408670,13
1521030098.512331,13
1521030098.615197,13
1521030098.719143,13
1521030098.822858,13
1521030098.926602,14
1521030099.029811,13
1521030099.133303,13
1521030099.236205,14
1521030099.339949,14
1521030099.445176,15
1521030099.549185,15
1521030099.653754,15
1521030099.757404,15
1521030099.860753,15
1521030099.964066,15
1521030100.067943,15
1521030100.170900,15
1521030100.274503,18
1521030100.378677,14
1521030100.481724,14
1521030100.585071,13
1521030100.688394,13
1521030100.791399,17
1521030100.894193,17
1521030100.996897,16
1521030101.100648,16
1521030101.204004,16
1521030101.307698,17
1521030101.410644,17
1521030101.513978,17
1521030101.617067,18
1521030101.722620,18
1521030101.827535,18
1521030101.931572,18
1521030102.035793,19
1521030102.139654,19
1521030102.249525,19
1521030102.353425,19
1521030102.456135,19
1521030102.560654,19
1521030102.664446,19
1521030102.767406,19
1521030102.870941,19
1521030102.974325,19
1521030103.077673,19
1521030103.181289,17
1521030103.284298,14
1521030103.388090,14
1521030103.492195,14
1521030103.595567,11
1521030103.699488,9
1521030103.803031,17
1521030103.907093,15
1521030104.010574,14
1521030104.114540,13
1521030104.224595,12
1521030104.328386,13
1521030104.431631,13
1521030104.535296,13
1521030104.638740,14
1521030104.742072,16
1521030104.846682,15
1521030104.950651,15
1521030105.053661,15
1521030105.156639,15
1521030105.259470,15
1521030105.362928,15
1521030105.466232,15
1521030105.569212,15
1521030105.672194,15
1521030105.774923,16
1521030105.878532,18
1521030105.981686,17
1521030106.089446,18
1521030106.192664,17
1521030106.296728,12
1521030106.403647,12
1521030106.506623,10
1521030106.609591,10
1521030106.716804,11
1521030106.819563,12
1521030106.922693,11
1521030107.029065,11
1521030107.132350,11
1521030107.235739,11
1521030107.338556,12
1521030107.442610,11
1521030107.545962,12
1521030107.649442,12
1521030107.753515,12
1521030107.858022,13
1521030107.961603,12
1521030108.065302,12
1521030108.169345,12
1521030108.272718,12
1521030108.375707,13
1521030108.480139,13
1521030108.583649,13
1521030108.687926,13
1521030108.791726,13
1521030108.895070,13
1521030108.999378,13
1521030109.103628,13
1521030109.208209,14
1521030109.311354,14
1521030109.415030,14
1521030109.518179,14
1521030109.621321,14
1521030109.725493,14
1521030109.829010,14
1521030109.932722,14
1521030110.036410,14
1521030110.140353,14
1521030110.244662,16
1521030110.348081,15
1521030110.450734,15
1521030110.554273,15
1521030110.656981,15
1521030110.761476,15
1521030110.864515,15
1521030110.967573,15
1521030111.070937,17
1521030111.175628,17
1521030111.278958,17
1521030111.383318,18
1521030111.487104,18
1521030111.591611,20
1521030111.696900,19
1521030111.800816,19
1521030111.905283,17
1521030112.008791,17
1521030112.111755,18
1521030112.214835,16
1521030112.317991,17
1521030112.423135,16
1521030112.526566,18
1521030112.629449,19
1521030112.732680,18
1521030112.837077,17
1521030112.940827,18
1521030113.044075,19
1521030113.146726,18
1521030113.251874,19
1521030113.355038,20
1521030113.458117,18
1521030113.561287,18
1521030113.665327,18
1521030113.768462,20
1521030113.871345,18
1521030113.974760,17
1521030114.078713,14
1521030114.182739,11
1521030114.286186,10
1521030114.388789,11
1521030114.492762,10
1521030114.596126,11
1521030114.708035,11
1521030114.811876,12
1521030114.915191,11
1521030115.018776,12
1521030115.122390,11
1521030115.225837,12
1521030115.329700,12
1521030115.437119,12
1521030115.540686,12
1521030115.645266,13
1521030115.748743,13
1521030115.851852,13
1521030115.955593,14
1521030116.059073,15
1521030116.161964,15
1521030116.265725,15
1521030116.369362,16
1521030116.472408,16
1521030116.574958,15
1521030116.678854,15
1521030116.782063,14
1521030116.886636,15
1521030116.990762,16
1521030117.095504,16
1521030117.199286,17
1521030117.302798,17
1521030117.406150,18
1521030117.511394,19
1521030117.614045,17
1521030117.717048,18
1521030117.820736,17
1521030117.924048,17
1521030118.027044,17
1521030118.130299,17
1521030118.233157,17
1521030118.336568,18
1521030118.439634,18
1521030118.542722,19
1521030118.645754,20
1521030118.748706,18
1521030118.854958,19
1521030118.958932,18
1521030119.062509,16
1521030119.166180,15
1521030119.269486,16
1521030119.375107,17
1521030119.478822,15
1521030119.583345,18
1521030119.687357,18
1521030119.790505,16
1521030119.894901,16
1521030119.999088,17
1521030120.102406,15
1521030120.205604,12
1521030120.309187,11
1521030120.412296,11
1521030120.515348,11
1521030120.618902,11
1521030120.724664,12
1521030120.827933,12
1521030120.930982,12
1521030121.035466,12
1521030121.138840,14
1521030121.241929,13
1521030121.352677,13
1521030121.455459,13
1521030121.558874,14
1521030121.662071,14
1521030121.765133,14
1521030121.867948,14
1521030121.976637,14
1521030122.079739,15
1521030122.182910,15
1521030122.286894,15
1521030122.394258,15
1521030122.497391,15
1521030122.601618,15
1521030122.705265,16
1521030122.811576,17
1521030122.914772,16
1521030123.020001,18
1521030123.123308,17
1521030123.227269,13
1521030123.330578,12
1521030123.437524,17
1521030123.543039,18
1521030123.646011,17
1521030123.749459,17
1521030123.853778,17
1521030123.957552,17
1521030124.061533,17
1521030124.166115,17
1521030124.269961,18
1521030124.373312,18
1521030124.477697,18
1521030124.580748,18
1521030124.684390,18
1521030124.787361,19
1521030124.891068,19
1521030124.995728,19
1521030125.098624,18
1521030125.201662,18
1521030125.305422,16
1521030125.409232,18
1521030125.512350,18
1521030125.615750,17
1521030125.719154,17
1521030125.822110,18
1521030125.925055,17
1521030126.028828,17
1521030126.131933,19
1521030126.236307,19
1521030126.341632,20
1521030126.445441,19
1521030126.548960,19
1521030126.652401,19
1521030126.757912,19
1521030126.861838,18
1521030126.966923,19
1521030127.072965,19
1521030127.177439,19
1521030127.281905,18
1521030127.390113,18
1521030127.493238,18
1521030127.602972,14
1521030127.707274,13
1521030127.810317,7
1521030127.916664,8
1521030128.022044,7
1521030128.125244,8
1521030128.231410,9
1521030128.336726,9
1521030128.442197,10
1521030128.545345,9
1521030128.650590,9
1521030128.761886,9
1521030128.866248,10
1521030128.970757,11
1521030129.074767,10
1521030129.178654,10
1521030129.282396,9
1521030129.386148,9
1521030129.491265,11
1521030129.595616,10
1521030129.699461,11
1521030129.805136,10
1521030129.911271,11
1521030130.015160,10
1521030130.122152,11
1521030130.229013,11
1521030130.335421,11
1521030130.440148,11
1521030130.547653,11
1521030130.652498,11
1521030130.758985,12
1521030130.865503,11
1521030130.969317,12
1521030131.074646,11
1521030131.180607,12
1521030131.285113,12
1521030131.391362,13
1521030131.497405,12
1521030131.603407,13
1521030131.707885,13
1521030131.813868,14
1521030131.916755,13
1521030132.020940,14
1521030132.125598,14
1521030132.230264,14
1521030132.334723,14
1521030132.437644,14
1521030132.542959,14
1521030132.647058,14
1521030132.753513,14
1521030132.858287,14
1521030132.964546,14
1521030133.070165,15
1521030133.173577,15
1521030133.277683,15
1521030133.382624,15
1521030133.492782,16
1521030133.597952,17
1521030133.701389,19
1521030133.805303,18
1521030133.910184,16
1521030134.014853,16
1521030134.118932,17
1521030134.222086,18
1521030134.325994,13
1521030134.429011,11
1521030134.532020,11
1521030134.635277,11
1521030134.738302,11
1521030134.841246,11
1521030134.944271,11
1521030135.048227,12
1521030135.153804,11
1521030135.257314,13
1521030135.364646,13
1521030135.471232,13
1521030135.575325,13
1521030135.681170,13
1521030135.787378,14
1521030135.891857,14
1521030135.999617,14
1521030136.103679,14
1521030136.212885,14
1521030136.316242,15
1521030136.419606,15
1521030136.523437,15
1521030136.627192,16
1521030136.730916,16
1521030136.834323,16
1521030136.947630,16
1521030137.054366,18
1521030137.159231,16
1521030137.265604,17
1521030137.371619,15
1521030137.477048,14
1521030137.582434,18
1521030137.687201,17
1521030137.790522,17
1521030137.894752,18
1521030137.997505,18
1521030138.101691,18
1521030138.206575,18
1521030138.310468,18
1521030138.414372,18
1521030138.518379,19
1521030138.621579,18
1521030138.725850,18
1521030138.830441,18
1521030138.933901,19
1521030139.037929,20
1521030139.140992,19
1521030139.244791,19
1521030139.348519,18
1521030139.458016,19
1521030139.562244,16
1521030139.666067,15
1521030139.771517,13
1521030139.875739,13
1521030139.979489,15
1521030140.082495,14
1521030140.186257,14
1521030140.290231,11
1521030140.395965,10
1521030140.499366,17
1521030140.603421,15
1521030140.707520,12
1521030140.814128,12
1521030140.917645,12
1521030141.021130,12
1521030141.125976,12
1521030141.229560,13
1521030141.333722,14
1521030141.437824,15
1521030141.541870,15
1521030141.645463,15
